2.207903747913374293e+00,-2.829328870573273869e-01,1.058733268777684033e+00,-2.073778835393663922e+00,1.901847467868323371e-01,-1.112693413396523612e+00,1.696313746637600151e+00,-2.963691254181115009e-01,2.302227211930348183e+00,-1.384812664135068649e+00
8.690148927010412638e-01,-1.576128485037470162e+00,1.474237243737100966e+00,-1.130131497508234384e+00,2.413450709778243386e+00,-5.895510473642186916e-02,7.349215057507719751e-01,-2.014795779288813815e-01,6.426039320800580601e-01,-5.200399916354026680e-02
-3.861554353072155887e+00,-1.401176631825134411e+00,3.077864789822939873e+00,6.562065992443291140e-01,2.780020605710886161e-01,-3.782322760231541015e+00,-1.019231886527534492e+00,1.170909071947065505e-01,4.582764694473375755e+00,2.281780868064711143e+00
8.060466062604316750e-01,-3.357216700410664778e+00,1.092341293507191669e+00,-4.457845220042794820e-01,1.471900972136122032e+00,7.437880326081131033e-01,-1.283442508275235983e-01,1.787306349104938574e+00,5.394834252204417924e-01,7.832601720248898447e-01
-1.032357699856551320e-01,-1.921994953061629818e-01,-2.940858112867705820e+00,-2.253612807192352907e+00,1.116038789715953383e+00,-1.563004559155309670e+00,1.328372657288529712e+00,-4.844715245222957489e-01,2.904543350413859581e+00,-5.068915873277104467e-01
-2.690255451900625427e+00,1.429865748927145186e-01,-1.207066767196380619e+00,1.302400030408477516e+00,-4.949779718295753139e-01,-5.130728272652115285e-01,1.400351585672810817e+00,-7.621488574177125164e-02,3.932334774902978558e-01,-1.441338381722451212e+00
1.363124950280931946e+00,-1.600970669675726654e+00,-2.220792260038270960e-01,1.586119920664668559e+00,-4.812800698632215823e-01,-7.860992361321328392e-01,-1.468474405911279479e-01,-9.755556878459031855e-01,8.215179777005632289e-01,-6.846553395841752376e-01
-2.096026188838269189e+00,-1.103307718690352157e+00,-1.289095872312301938e-01,1.328277771538241669e+00,8.569528377025711352e-01,3.898185367450651695e-01,1.731664131902215242e+00,2.024500102551439751e-01,1.967242899060328842e-01,-1.315712711315353278e+00
-6.992162320964347977e-01,-4.047145237045829402e-01,1.340997506115147120e+00,-1.007413215885406332e+00,-9.854833334465050720e-01,1.659648558572060839e+00,-2.290975866162354990e-01,1.266015520134291084e+00,1.092639063434309943e+00,-9.011557466161653762e-01
5.966708505439789478e-01,-2.228033783848948346e+00,1.497680836537742310e+00,2.033501913658741778e+00,2.817611317260585446e-01,-1.791498864887761000e+00,4.928279103152968799e-01,1.931513243481299824e+00,-2.564018226298211633e+00,1.415430287857470139e-02
1.309113007988083721e+00,-1.178102554007628200e+00,2.400252876313202943e+00,-6.462147080394516907e-01,-2.466600229458024707e-01,1.634345988901429569e+00,-9.003538355729957532e-01,6.227525224052906649e-01,1.439961680966196811e+00,-7.020334057574519893e-01
4.170604310128070424e-01,-2.480232382604087960e+00,-4.645425246856436097e-01,-1.050337329534232200e-01,3.190824711659917767e+00,-1.358936741440115004e+00,1.136565809222168655e+00,8.269851558440481920e-01,1.138620425784172996e+00,2.692518825213985334e-01
-2.319955528634044459e-02,1.360630691239520296e+00,-3.888167597988971824e-01,-4.864243984721394187e-01,3.413253527498864015e-01,-9.927715242909203042e-01,-6.733002510372603222e-01,4.740154693340182135e+00,1.966834480397885665e+00,-1.974094182417597931e+00
-2.919448651273304912e-02,-1.607441553806001622e+00,-4.175249761014941718e+00,6.605945220327480438e-01,3.756889988311427203e-02,2.428337542088473633e+00,-1.237943428170358295e-01,3.879923422835829250e+00,1.876837072964412823e+00,-3.688509081921297117e+00
3.569405562676087884e-01,-2.424178384222067384e-01,1.846687598112284778e+00,-4.808582117468905848e-01,-3.506808592451194917e-01,8.022263275614124334e-01,1.921245457877915452e+00,-6.537862097726382382e-01,1.238979336716736102e+00,-1.663504642259176602e+00
-5.499089256915691559e-02,-2.643462871699142180e+00,1.989458979673246919e+00,5.299802816456338217e-01,2.804487646890151398e-01,1.108310081681637582e+00,9.582064881170148096e-01,1.578936184731329906e-01,3.124009056740759682e-01,-2.731071152515481271e-01
4.153617101786039600e-01,-1.601708515507224817e+00,1.882275274903602913e+00,-3.031540667925076704e-01,2.080407788592589569e+00,3.338251391734506912e-01,1.028455165452588194e+00,6.038641645662692348e-01,-4.901550049420418387e-01,1.194917082648901507e+00
1.357691307213560794e+00,-3.866820534738702464e-01,-3.386391868529105564e-01,-7.596220087922907205e-02,3.026681677124122061e+00,2.020982597270525982e+00,2.096755449802618188e+00,-1.392651142712778012e-01,-3.967058993865708594e+00,-2.732259323538182461e+00
2.056318140220990465e+00,-2.411917465195355437e+00,1.788713966024352953e+00,-1.959943687492889941e+00,8.703479122947564706e-02,5.651650725341141740e-02,1.299805060529912959e+00,1.702289119613179524e+00,-7.577216523105775869e-02,1.918267070134477503e+00
6.825787505091928109e-01,-2.566196196945835228e-01,1.456968464737198703e-02,-1.352406238504307856e+00,1.089231869587438117e+00,7.686474215966987433e-01,1.543757312373415236e-01,3.181499534432641774e+00,-7.543247278425130320e-01,-2.953455906042771861e+00
4.065639418301091879e-01,-3.676248043367739970e-02,2.004354368928819241e+00,-1.355812394168447232e+00,1.953420780833746262e+00,1.321038579570893212e+00,8.954831484091448912e-01,-6.277516120383588305e-01,4.188681086709789558e-01,-1.209265084068524010e-01
-1.760363118249118841e+00,-1.019139445084972451e+00,2.309581026555693750e+00,1.833917038928456700e+00,-8.726851781928156582e-01,7.379629151400918241e-01,2.968981224871985791e+00,-1.678097914060464824e+00,2.992215221444205486e-01,2.245071024969236273e-01
2.333303540264641818e+00,6.413125597647553189e-01,-1.496514900381077651e-01,-2.689180986765327130e+00,-3.712939669891530958e-02,-1.832764884392894089e+00,1.884958539484622220e+00,1.848172119956085213e+00,1.129727230711174979e+00,-1.620440779065553505e+00
-3.778611482965529289e-01,-2.466015929387415984e+00,8.709008255482381111e-01,-8.747918506941609884e-01,2.236400697374081314e+00,2.092570938935629510e-01,-2.902108963062460800e-01,1.050983660554877686e+00,6.875291481386004433e-01,1.586174095654147909e+00
8.153607415776237266e-01,-1.797794745748223066e+00,2.162303414549094249e+00,-1.075001406573994345e+00,1.274009809037188301e+00,9.883344334770060025e-01,2.528288173088752089e+00,-7.908796587169170111e-01,-1.725153708063528746e-01,6.641798069065540933e-01
1.228866853558624461e+00,-2.525087398553782059e+00,1.967962974078072413e+00,1.024175305296202154e+00,-1.990365465905964137e-01,7.588023270891564032e-01,2.221400113683257960e+00,-1.844276646108367890e-01,-5.054894026296128384e-01,1.102663711823814952e+00
-1.031725031951268079e+00,-1.213809317238147889e+00,6.624325810001302495e-02,7.640476823012104513e-02,4.381845197528312363e-01,-8.805225747920414348e-01,2.610051387069446616e+00,3.927645547537334525e-01,2.056063688587562943e+00,-2.082995240107148316e+00
-7.622646625828367883e-02,9.478733380119941376e-02,6.457538238939778408e-01,-3.157810106780597481e-01,1.563371803075532585e+00,-1.300192203632293042e+00,2.553342872195444535e+00,-5.864048221089275259e-01,1.325892571150187438e+00,-1.350391227280213213e+00
9.150636241793400072e-02,-8.964919176558887592e-01,1.406638977913200028e+00,-1.003311053955525667e-01,1.241793077422824743e+00,1.569296645987817262e+00,-8.746205388139508541e-01,5.689325209893471291e-02,8.191542172693027091e-01,-1.366435214413568966e+00
1.243475651857002040e+00,-1.029969578187655138e-01,9.645391449404246975e-01,-1.498111510230711874e-01,-8.811050061671346079e-01,-1.919218932993195903e+00,1.660906137860267417e+00,1.260662950597918552e+00,1.796355647229231245e+00,-1.498460477915154909e+00
7.012380559144308911e-01,-5.693057689568372659e-01,-2.868088862889792146e-01,-4.077940677771746403e-01,-9.236908471882682159e-01,-4.711179805700024814e-01,2.003864222305431042e+00,2.192191128742336570e+00,1.678593207496180906e+00,-2.234898724896759781e+00
-8.316950290366824650e-01,-1.212192582319335354e+00,2.772003038431203770e+00,3.621614333547449882e-01,7.315547357118196148e-02,2.398519623670383183e+00,5.362072188682549534e-01,-3.727537142295327399e-01,1.198520864393623903e-01,-7.806011747480868790e-01
2.189643949882453366e+00,1.226729675059289731e-01,-2.094579281233401424e+00,3.050256791460517647e+00,2.768477611347141543e-01,5.270707406411161422e-01,-2.286395119182283775e+00,3.318474838386205494e+00,7.012868876999061030e-01,-4.348320240369026202e+00
-5.183662105825794342e+00,-9.765492685652640281e-01,8.489724609683327872e-01,2.928781847615501199e+00,-4.714874402199141779e-01,-1.785146872811890439e+00,6.762860748016704671e-01,-2.089032381641211522e-01,3.750847098589282336e+00,1.912112093560320858e-01
-1.239859111794739538e-01,1.508916896199695490e+00,1.806968885498663413e+00,-1.651755310902982554e+00,1.773887404689424852e-01,5.558178561182306604e-02,1.930334891996388358e-01,7.359371134240366708e-01,1.849480878025266950e+00,-2.297542923079836985e+00
1.651270261506484704e+00,-1.317632935917652626e+00,9.310109263903512122e-01,2.507299195996119945e-01,1.499635547243602707e+00,-4.549225737539877579e-01,1.550236636511361787e+00,-4.859722373096977410e-01,1.241160949293733107e-01,-7.686063188582940020e-01
-3.335241849075124554e-01,-1.007861311921382175e+00,2.107747788048606186e+00,-5.489455987585568630e-01,1.681616831402599210e+00,1.580588734774923232e+00,-2.354045132163344323e-01,7.684448988446374029e-01,-6.032761036294743695e-01,-2.481258855085982651e-01
1.213119587997034898e+00,-1.180583065921688934e+00,2.175378901445185420e+00,1.941423635015859239e-01,-5.934846659762227361e-01,1.420703646353901339e+00,1.240386161901206652e+00,-8.495272424179325377e-01,2.108856677814821834e-01,-1.480926549920185575e+00
4.117454805927903139e-01,-3.081167831015402814e-01,2.413106191102362352e+00,-1.000576622484100398e+00,9.185873301764860832e-01,1.583885081511049897e+00,3.664637131142622350e-01,-6.698051998357162917e-01,6.181710629220145414e-02,3.627111454659828066e-02
2.845312568255927710e-01,-1.339782086947665762e+00,1.678545103454695653e+00,-5.580616701184629713e-01,3.210824700960596134e-01,1.637123791300449716e+00,2.227787429910872863e+00,3.210191320997096143e-01,-8.453274056184040264e-01,1.111549408571979258e+00
1.705530852771729666e+00,-1.962756857373003649e+00,-1.357456145187907914e+00,-5.604544562887626702e-01,3.936565021212296567e-01,1.031080068996571120e+00,5.250953393475475961e-01,2.990214572110580615e+00,9.760917359013795425e-01,-2.179725547500621641e+00
1.007769126245088576e-01,-1.834406105301648715e+00,4.848512945665786611e-01,-2.241197617736853331e+00,1.499663360203162599e+00,1.281317752300442203e+00,-1.134330352204313774e+00,1.604656863636048092e+00,3.359480872788890515e+00,-7.052752962219427380e-01
-2.124396889140332256e-01,-9.819704710866914432e-01,2.313418707072844249e+00,-3.338400960081361890e-01,1.178859312185680963e+00,1.976294020376883953e+00,6.272641489675339077e-01,6.969264958978487190e-01,-4.423677324354580720e-01,3.188778641027122385e-01
1.157224566651018804e+00,-1.762773892939896614e+00,2.147956792170895302e+00,9.763415537782994535e-01,1.085001083595801941e+00,2.573343701345182644e-01,1.119705511557259614e+00,-1.588115678683339749e-01,-1.283613764737716156e+00,1.797259260616741183e-01
1.861285056740314969e+00,-3.030024242957042313e-01,-3.326331940067134951e+00,-2.072431563344000249e+00,3.581519481821322959e+00,1.943834456904024677e+00,2.806801725380868362e+00,7.294445818610937327e-01,-2.200921202125478260e+00,-2.726539376990178454e+00
7.285805915061512872e-01,-1.020468740680132491e+00,1.453918702085049031e+00,-1.231092383209855118e-01,1.034720187142169845e+00,1.081072110173955325e+00,1.688803324729812871e+00,-9.819922690907896268e-01,1.693580441797711694e-02,-2.735688144637427044e-01
-3.637628344935404545e+00,-1.397577682873944127e+00,-1.133939759202231695e-01,1.210104798513883750e+00,8.454457324690750619e-01,-4.846395096237774425e-01,2.151208745457703575e+00,3.778654402977082993e-01,2.503925379072115209e+00,-1.496465697609369983e+00
-1.577988434838285547e+00,-1.905399633135478776e+00,-6.357156779144950143e-01,5.687552754823796963e-01,9.214192777820562341e-01,-2.173854380419741050e-01,7.664324842069680788e-01,7.407765631229588088e-01,1.318751197094070182e-01,-3.037701693991396112e+00
-8.413693657607458354e-01,5.918549453577143238e-02,6.865363116301258506e-01,-1.087445651989934703e+00,1.202518090964188824e+00,-5.908171109468141058e-01,1.631261681896682136e-01,1.816063789674111861e+00,1.013377873660515904e+00,-1.233657590670366400e+00
4.118938608837639515e-01,1.431298384225016429e+00,-1.782957420131239257e+00,3.743928406759951533e-01,-1.234653094982578914e+00,-9.189593917056037009e-01,3.376442292277754831e+00,2.538876240838252585e+00,1.630798893580446940e+00,-3.755490296404567108e+00
3.009663626394962765e-01,-1.193491609129261610e-01,2.278285549748784611e+00,-1.292136317333494322e+00,1.595088628896275562e+00,2.282351408238459944e-01,8.288728040544385278e-01,3.832031793801307651e-01,7.864237497171674973e-02,-4.089254485577695913e-02
-6.632448908554678946e-01,-1.263983707279544011e-01,2.356788997644970074e+00,-1.021477278511844666e+00,1.975847833082217120e+00,-4.821934846683468279e-01,9.661559347971929723e-01,1.782065603855282232e+00,-1.977442431142008461e+00,5.431621491635398868e-01
6.307862557710457452e-01,3.881008579213274245e-01,2.814219716947353955e+00,3.297221992235797178e-02,-8.506557124175082585e-01,3.273136848714555125e-01,8.698694014284008569e-01,9.432585041175809426e-01,-1.632728920267769279e+00,-2.070719026661758111e+00
-2.174969571472021190e+00,2.977419994127097347e-01,1.111294583584922169e+00,2.488484653250310430e+00,2.446834244354206822e-01,-2.803370176245349121e+00,6.098716034082034554e-01,9.343840240108374218e-01,2.167361113021232466e+00,-1.715517944640108094e+00
1.305023681664823743e+00,-3.410844857398638741e+00,1.473598925859855413e+00,1.831642018696917618e-01,1.005654650988939025e+00,4.598326041882280779e-01,1.497885846861108039e+00,4.509815035695283886e-02,3.458039952037221809e-01,1.074245131075091342e+00
1.743469335807000808e-01,-1.494864264424907163e-01,1.502409424097192581e+00,2.104289530131296104e-01,1.954075908974139741e+00,9.640415964333474141e-01,1.818066864095331470e+00,-1.142724281236276562e+00,-1.044637676647706570e+00,-8.130729986658381536e-01
1.917475681767869089e+00,1.466179091953277447e-01,-3.456604742124758989e+00,1.108801568509318186e-01,1.001902641513487291e+00,2.342109294613732295e+00,1.150796786849304976e+00,4.556789890044290026e+00,-1.271191562470783021e+00,-5.457102827746046714e+00
-9.774210237089872022e-01,-1.399488921829714405e+00,2.359568552903537508e+00,1.216036481132511948e+00,7.893376905451389147e-01,1.058254626266073473e+00,6.467412988996016354e-01,1.067900919050661646e+00,-2.209649771959578679e+00,2.173745828538360403e-01
-2.137032660226600989e-01,5.245717780026855070e-01,2.228422163100084674e+00,-1.737136351353478769e+00,1.752180880404853758e+00,1.370960017869758296e+00,1.173878925380764437e+00,1.415169307930795595e-01,-1.396605398817275301e+00,-2.092334493943415474e-01
-1.549890437341135518e+00,-5.557124816147295254e-01,5.538960836759054818e-01,-1.249311690806695463e+00,1.656942472776685937e+00,8.282699362815777455e-01,8.366199841386380287e-01,3.893022257192915725e-01,1.767673211866912064e+00,-6.951126530353959332e-01
5.793409345347202422e-01,1.644130505454146185e+00,1.743434600674650614e+00,1.890967151029313287e-01,1.695678927700690952e+00,-3.737345154900177935e+00,-4.241884853668539956e-01,3.539331151916288221e+00,-1.467764214999730088e+00,-1.979089424381247353e+00
-3.810796162670437304e-01,-3.598769083769385452e-02,2.367704570691924193e+00,2.720680609445105813e-01,-1.774728231835352721e-01,2.261368996910922302e+00,-7.772748960510312832e-01,2.496145183340796603e+00,1.087088554515874966e-01,-1.052960539592002531e+00
1.224676291674273720e+00,1.236077890716479999e+00,2.661761711708978684e+00,-4.205551716548526775e-01,-3.587639744462059466e-01,5.155188201273460669e-01,-2.090203555994573748e+00,7.716019392427393431e-01,1.067548104314525625e+00,-2.511649372125343671e+00
1.155981724658173171e+00,5.430032569972993023e-02,1.189484533677106937e+00,1.433622462404869458e+00,2.474124905924687923e+00,-3.833953236600989189e+00,-2.928066069697067286e-01,-3.734134968284871459e+00,2.818242787019931583e+00,-1.907118440408847482e+00
3.867730116093225146e+00,-2.882969265595275665e+00,-1.967289900263139657e+00,5.699074046113097869e-02,3.109468297742893128e+00,2.046810701796656140e+00,-1.791771337686515864e+00,-1.296697736212707230e+00,-1.394193533677204888e+00,-1.704872594904263572e+00
2.232912265101836269e+00,-1.964063191910000672e+00,1.713686092640349379e-01,-4.893820842630441370e-01,6.122460058070932076e-01,4.434497661619534625e+00,-1.219484712456129882e+00,3.840406782538818842e-01,1.205464780620258081e+00,-2.885980705948283820e+00
-4.721209479623920680e-01,-1.154582760339473824e+00,3.374457645896268954e+00,1.047590328575660701e+00,-2.115022250580809171e-01,1.041623413316513647e+00,-3.640656927858169301e+00,-1.929051308168894252e-01,1.180736656591619749e+00,-3.165593994059459071e-01
-2.322564743039731372e+00,-8.812880228605652899e-01,6.627919656124955372e-01,9.871929167832391716e-01,2.166164587555770016e+00,-1.840808479662320862e-01,7.542723703336859931e-01,1.390419015532804003e+00,5.557012161398915406e-01,1.114367270311053204e+00
1.647247859728482033e-01,-8.279896544978240236e-01,1.105974555160412098e+00,-5.719119835201204316e-02,1.140273588466790722e+00,2.033717742512469173e-01,-2.031272513814496583e-01,3.884881371658316151e+00,-1.649808143447474507e+00,-1.220087038440652139e+00
-2.297670676509694587e+00,-1.664414100028731303e-01,4.549750475313190101e+00,2.058511154120271414e+00,1.974775145247885888e+00,-4.363811743682785016e-01,-3.198481968922611163e+00,-1.898836789388662627e+00,2.139813540842421258e+00,3.636040395018300120e-01
1.792823363488701860e+00,2.329998740586135764e+00,2.006706809110785805e+00,6.791019087158637335e-01,8.247494866912935541e-01,-4.583498811401700013e-01,1.190586821677301232e+00,-2.561626182489617598e+00,9.805254125565844303e-01,-3.691493043351162129e+00
1.839740241250473085e+00,1.086079827186896551e+00,-1.772397072622790448e+00,-1.283873484922801955e+00,6.390655901793297344e-01,2.416110681698063978e+00,2.016716984568450055e+00,3.684958436851640151e+00,-1.800183695516276883e+00,-4.875117095418648461e+00
-2.722760633009996822e-01,-1.652874064553427891e+00,3.574611732471637993e+00,2.003915366809237764e+00,2.633029470453497112e+00,-1.523396075210512457e+00,-1.950283210612942186e+00,-1.414823826585420052e+00,1.885561344657167071e+00,5.273775787154204586e-01
6.789429378726241637e-01,1.300317586251426016e+00,8.167859478601715573e-01,-2.359238317218056435e-01,1.621446177871710415e+00,2.384737953290227086e+00,5.216010104927439883e-01,-1.035859111981104613e-01,-4.320781952535667769e-01,-3.961268422183513493e+00
5.138812982655181771e-02,1.036199929479634019e+00,2.254446940139164912e+00,1.817991824101791831e+00,1.467942027686087059e+00,-1.297953799201120972e+00,-2.384316212983134786e+00,6.954263449462115831e-01,1.561055359290730582e+00,-2.082912485376587686e+00
1.743773908805236195e+00,2.275069490904384928e+00,-3.169384155675783465e-01,3.664956424420271475e+00,-1.857431602322883180e-01,-5.959527056645865795e-01,-2.353936867997232993e-02,1.280621144917942322e+00,-5.480112031697073061e-01,-4.494026175996894246e+00
1.015087369528194561e+00,-1.236814211447812423e-01,-1.894206304063951740e-01,-1.075003543459274354e-02,2.159778055228151139e+00,1.268303930455346507e+00,-8.036317439453044553e-01,-1.086951122186101681e+00,4.594607504064998627e-01,-1.121374553084918846e+00
3.460657107811314082e-01,2.556391743277116380e+00,1.079184336096114416e+00,-1.022693777989952091e+00,1.202774070265479667e+00,-6.111766679497031562e-01,1.116288181886717412e+00,1.538637970584689540e+00,6.905664400628226396e-01,-1.828089470254102622e+00
-2.077112189176420209e-01,-6.851592368602390515e-01,1.040952482048953076e+00,1.767035625569343404e-01,1.771735566853210875e+00,1.701064463010953709e+00,7.413277118476730987e-01,1.031478370496854868e+00,-6.697417799517934034e-01,2.961701664490243302e-01
-2.457368471739393101e+00,4.896632826788481774e-01,2.012501921494548041e-01,2.042627747412071315e+00,5.007408459749381757e-01,-7.760968198027421439e-01,1.155088531921342421e+00,8.011441193356687585e-01,6.115085747505681901e-01,-2.490457982200247056e+00
1.011724340768803687e-01,2.523883765391951695e+00,2.234132143910907864e+00,-1.229792924675753574e-01,-5.029664565698129808e-01,-2.624923997796973829e+00,-9.348738417053360505e-01,1.914662946798980636e+00,1.751411936895221233e+00,-5.455095625607792043e-01
2.768855636158639166e-01,3.546363405956214354e-01,2.764239046982954306e+00,-1.539093034753142186e+00,2.883924688956079230e+00,-1.580354303827753715e-01,-4.079470708011433411e-01,-2.453521030404577363e+00,5.016552509426914774e-01,-9.211893799951923478e-01
-1.068031751385467576e+00,1.599475169108625972e+00,2.146040204205492241e+00,-8.036570197240667790e-01,1.540547823861773580e+00,-1.011967394008604637e-01,1.122035198243587661e+00,1.529460855723727475e+00,5.729496569414412044e-03,-2.210025280845608620e-01
9.538061580791999672e-02,5.081473680427385231e-01,-9.065659017277580833e-01,3.916054833244108746e+00,2.083848081826823240e+00,9.907878841147749194e-01,-1.522810760317605983e+00,1.345736814556681482e+00,-7.675909618042389138e-01,-2.971861253727623886e+00
-1.111094586690914987e+00,7.005732849898544945e-01,4.560798103274451343e+00,1.013474046479643009e+00,3.186516654674842908e+00,-5.121175368932728844e+00,-1.537860482000412476e+00,-1.496368205259639650e+00,1.708627788123832092e+00,9.193560724389656658e-01
4.322240507094806117e-01,1.362452017660270576e+00,1.245112088097340752e+00,-1.761411063010345224e+00,1.106466543393759716e+00,1.760623111832065879e+00,-4.990124944717030248e-02,1.682945044586133809e-01,-7.638580022010592607e-01,-2.320199676978471182e+00
-5.449109553104323211e-01,2.297054641781658191e+00,3.358279825285257925e+00,3.126577515639668459e+00,1.352752310452167039e+00,-3.347469400947731710e+00,1.219843515134971801e-01,-2.237552411371573235e+00,6.262207693932784203e-01,-5.480638402795934283e-01
-1.215544662485365635e+00,-1.241991383000902172e+00,4.556287078785627997e+00,-1.111615865859418184e+00,-1.485007987632785964e+00,-1.075050174742097214e-01,-1.863030604354943831e+00,1.484150313778147545e+00,1.889604937707925592e+00,1.726514014389071594e+00
-1.501967706259887125e-01,5.082567198670554509e-01,4.296941889210216026e+00,6.053479042809516431e-01,7.421198180174340964e-01,-3.104706651686373942e+00,4.992714523406360794e-01,-9.877161725525306357e-01,-9.166406126335322480e-01,-6.970226233244483649e-02
3.836000198632022462e-01,-1.804794888120069940e+00,1.906514905361622159e+00,-2.662969415281726704e+00,1.247209332205813925e-01,7.055124775453880392e-01,1.005456765174485678e+00,3.239687937550085328e-01,2.211195787836733206e+00,2.898599780483090416e-01
