-3.875022765972641059e-01,1.790739326915392171e+00,9.545980963608902137e-01,-2.635324018304068261e-01,2.251437743131117220e+00,-5.106679246341543355e-01,1.187670833191925013e+00
1.184741242582638465e+00,2.771269554115605604e+00,5.170489785777242914e-02,-1.308265518693228768e-01,-1.369808288939962315e+00,-1.977649111328772191e+00,1.960451057286082710e+00
1.158896344554859015e+00,-1.791769058696080830e+00,-3.706805928873611045e-01,-1.931735965211479888e-01,3.043397358760933979e+00,2.981187838045059116e-02,2.384655548884316634e+00
5.606787969789366333e-01,2.538831473196292432e+00,-2.109251533428471159e+00,-9.580979461049711210e-01,4.306550786506394557e-01,-1.555921667744633918e+00,1.938400614771194075e+00
7.418027498920135576e-01,1.659031192122913279e+00,6.721218601369617351e-01,-7.867004192155240272e-01,2.246228385953098261e+00,-1.497493799308005968e+00,1.699773002967007507e+00
8.253570260375513445e-01,1.468652430786747676e+00,2.641766043973298173e-01,4.871244964537579381e-01,1.163649792966498175e+00,-9.511758489621328083e-01,4.862768524840354045e-01
1.200087476060420766e+00,-9.165750566233394903e-01,-2.120973674536627218e+00,1.634170698073479810e+00,1.065749795627333851e+00,-1.754377668662149725e+00,1.741826699274767964e+00
6.551528532273392935e-01,9.469303141627596343e-01,1.408526887259969017e-02,-1.413893940226181201e+00,2.512451572706704717e+00,-1.045166211846774384e+00,7.042749229129322552e-01
-1.126771474495045916e-01,2.299301719158573787e-02,1.647529509082057420e+00,-6.660078893597565219e-01,2.311282088129505308e+00,-1.855872549795025916e+00,3.378778424990097395e+00
1.542803627170722114e-01,6.686667517847727504e-01,1.602672885604044195e+00,1.088768351286059366e-01,1.899639322051931201e+00,-6.370846126191772596e-01,1.516970881282247330e+00
-7.698762529136853328e-01,9.876346238187010407e-01,-1.188039959166449222e+00,2.206618074312256095e+00,1.100121531262242325e+00,-3.309364320043751029e+00,9.160637015977667330e-01
-1.936727488216422044e-01,2.395170331665386898e-01,-4.595635244923584328e-01,2.116767129440107809e+00,4.154046363409052978e-01,-2.164277985562877760e+00,2.173941200034554377e+00
-1.130276129004866181e+00,2.547913591203229799e+00,-1.141813323546608666e-01,-1.437819798337751420e+00,1.447884739131289455e+00,-2.191015267899607821e-01,1.341351046194091401e+00
-1.709859527440266147e-01,-1.107084675048227718e+00,-2.213063179968093319e+00,2.726919814808099307e+00,1.127347296466517518e-01,-8.108308019436265557e-01,2.697806303746602907e+00
-7.257443942857021435e-01,-8.724899948966002849e-01,-2.380076583981348470e+00,2.445447738971868734e+00,1.408973405179810623e+00,-9.988831148809613758e-01,1.604656203378887147e+00
-7.602628054536104685e-01,1.179556650537555207e+00,1.655373196134107827e+00,-1.924878531308437779e+00,2.737505214367508710e+00,-1.219105711043863227e+00,1.867995747655056826e+00
-1.900436786173065551e+00,2.942942299004978945e+00,-4.154128255758007704e+00,1.868257475853827287e+00,-2.017686685980721872e-01,2.264819310077649916e+00,-4.475256253392349004e-01
-3.273768271466298785e+00,2.176076895973506620e+00,5.330439962621513761e-01,3.679875318847952048e+00,7.012094374263735386e-01,-2.981631615171168814e+00,-1.032065740891572325e+00
5.111693120154666703e-01,2.142243464963825339e+00,-1.420364416843379995e+00,-1.992789954659648921e-02,2.008832841918409606e+00,-1.384264359249550269e+00,-4.215035522974136528e-02
-7.188332840219771036e-01,1.430631737202807952e-01,1.266667949609154020e-01,1.080472295621956569e+00,5.251479631243107793e-01,-1.097187095117785338e+00,2.981309276416121090e+00
-3.516493248577846065e-01,2.004608731564854640e+00,1.166441421457815819e+00,-1.237688443871280963e+00,1.339084142169194802e+00,-7.592016233471491349e-01,1.501009981601135301e+00
-1.044991045112322325e+00,-6.231279190866501755e-02,-5.790342709044783709e-02,1.049601738294322573e+00,1.947574586796239737e+00,-7.521497772109061453e-01,1.940873760342621379e+00
8.225165649555127301e-02,1.154423974555703225e+00,6.625644996707653611e-01,-1.227970218538061653e+00,2.080967266754894407e+00,-5.977365379533532419e-01,1.925384692364638717e+00
1.386394540726592906e-01,2.390234941739660113e-01,1.721131097757469197e+00,-4.816433923174060494e-01,2.024821843562686130e+00,-9.181586367200608167e-01,1.881695606885427807e+00
2.209947672637982974e-01,1.138887062561836638e-01,-2.708326434862967869e+00,3.891404560917325339e-01,2.311688589285118667e+00,-1.041849248664836303e+00,1.634273146900212081e+00
-2.575411118398032717e-02,1.529474914494088011e+00,-1.836300750705244456e+00,-6.273826175146887119e-01,4.065103176800601403e+00,-1.455696103109386019e+00,6.758898983024700380e-01
3.270860214484794248e-02,1.918567096188873000e+00,1.597202252945894241e+00,-1.250980865190704838e+00,1.982384279707161800e+00,-8.493879219907657374e-01,1.470988340866414834e+00
-8.751494274715412303e-01,6.983245200330029379e-01,1.093210447959610532e+00,2.840073513200466193e-01,1.528653187285141879e+00,-1.002153460429969556e+00,2.153919726340218777e+00
1.052184796733807826e+00,1.758431877656849496e+00,-1.897953503950158494e+00,8.836080718633777531e-01,9.325320401388107472e-01,-1.089133973619617723e+00,4.536552548353965375e-01
8.426238272507921012e-01,1.117001117420066469e+00,-1.292744057521660050e-01,-3.199053575069117361e-01,2.421559281892159632e+00,-1.225608284328298714e+00,8.146139726773948819e-01
-2.201460647045843100e+00,2.405809226377931598e+00,-2.329718417046154066e-01,2.966876375761938522e+00,1.102144790225191961e+00,-3.800348574114568390e+00,-1.092718498972954144e+00
-1.944315426018743631e+00,2.425178719610243672e+00,-1.607755116013051433e+00,6.766809404411421314e-01,-6.746244639597409609e-01,-2.351549546891916531e+00,5.311330511446649139e-01
6.241809862712232038e-01,1.906566246776600471e+00,-1.221625204958331379e+00,-8.407959802603515165e-02,5.988007576858341841e-01,-1.726048900902907191e+00,8.187477326166655578e-01
1.085412057712935141e+00,-4.456489478939252846e-01,-2.586619134105637485e+00,3.285259994546286144e+00,-1.236081631725453045e+00,-2.034289211556004506e+00,2.068612189770298482e+00
-4.408953315171136311e-01,1.308506179837420902e+00,6.653905801554657051e-01,4.189323565743790362e-02,1.183776382446767084e+00,-1.337413574509355607e+00,2.155214632012501852e+00
7.483312305307247003e-01,1.529472706237970492e+00,6.892778020589767074e-01,-1.113693310531891800e+00,-1.014626217305593728e-02,-7.469208674799019398e-01,2.329784222595112197e+00
5.901203089379696287e-01,7.594852971103068784e-01,-1.224780699985105886e-01,-1.294450666022331609e+00,-7.641049630342484633e-01,-1.424795791325597527e+00,3.477679794376723699e+00
-1.558827084827559606e+00,7.887127653451251330e-01,-2.257372283701347460e+00,3.246014634590484338e+00,-7.402117323542901639e-01,-4.700023604919961184e-01,8.168097639193484527e-01
-6.888836365281272300e-01,-8.351360973188568515e-01,1.676970596312253647e+00,-2.315001758468149262e-01,2.361458126343531472e+00,-1.883616468371169361e+00,3.139159117482433814e+00
4.217745503394351170e-01,1.640877679725469163e+00,9.569235501788651010e-01,-3.851927293322955914e-01,-2.011313104328226464e-01,-1.326777357020796355e+00,2.469045646756891976e+00
2.269778220933227786e+00,2.396096275387675778e+00,-3.952056214508388177e+00,5.531746203541502149e-01,-1.051344198958071852e+00,-9.724156525307274812e-01,7.950289025680283839e-01
-1.617751095420804364e-01,1.780697525490611666e+00,2.406834638121445824e+00,-1.468085143051190533e+00,-1.606770479064803858e+00,-7.330397065383280619e-01,3.055491946741054399e+00
9.015748967438580452e-01,1.173792054851528821e+00,6.274051943870021519e-01,-9.076103552657497353e-01,7.345530457534523716e-01,-1.666017601476417864e+00,2.692058534858962737e+00
4.806009512446425269e-01,1.956203058025357322e+00,-6.553575995089296891e-01,7.792923652601682627e-02,1.512950502212629278e+00,-1.804419090877151355e+00,4.884520012655243493e-01
-1.486795255806999894e+00,1.156875332365497444e+00,-3.166321118668253831e+00,-2.530915149310377643e+00,-8.669900105562762249e-01,3.130978599305465071e+00,4.205472465947523553e+00
-2.157243867051157338e+00,2.685519825960311469e+00,-6.682918285533788749e-01,-9.918173971804429279e-01,1.746279658537756463e+00,2.245386784901820754e+00,1.317915150168361471e+00
2.510440015477905185e+00,-1.591125441808662444e+00,-4.873359832765861377e+00,-1.629169516264649786e+00,5.278573924145852914e-01,1.632393129264714693e+00,5.334580800331418793e+00
8.636022218888765867e-01,5.052564036286772975e-01,-2.261132076730724361e+00,9.857804686920996762e-01,-7.225701998118153613e-01,-1.656078567417904601e+00,2.801580608055002752e+00
2.786874355001422998e+00,1.329248382011734286e-01,-3.384744133011946765e+00,-1.003110308825545943e-01,6.288488036274891835e-02,-9.963609298351819854e-01,3.624261091091499076e-01
-4.480138978719959419e-02,7.625231865059942660e-01,-1.797730427688194244e+00,2.913106233832197800e-01,3.239226321753702287e+00,-2.003286999563496651e-01,4.297563748841977671e-01
-8.702731815167571439e-01,1.162451761910385795e+00,-1.207612491755603923e+00,-2.287380218159514200e+00,-3.767463623645408433e-01,2.241320211355163572e+00,2.995903579716984400e+00
7.768658080004883226e-01,4.064599461172234030e+00,3.748654905680266491e-01,2.205141790221047671e-01,5.540279027743604257e-01,-2.855520403060604728e+00,4.601027638719900059e-01
1.077614236055344232e+00,2.987402395614939365e+00,-7.370515935046564771e+00,-3.248720712597936711e+00,1.259480356837966442e+00,4.558745407793987070e+00,1.106391366666142462e+00
-2.915673929647927931e+00,3.664205523922672736e+00,6.584378336760818851e-01,-1.077474812596749931e+00,1.758069041132493293e+00,1.198091549336793182e+00,4.604186339074838319e-01
-9.407235208154995920e-01,1.653280494534565603e+00,-3.913742364303580690e-01,2.112225585430728803e+00,-8.094419401623889621e-02,-1.178893972262087475e+00,1.496010807824123878e+00
1.370839443333749408e+00,3.548165345205071208e+00,-1.169315118210192184e+00,7.104291224529310500e-02,-5.660691093946236263e-01,-1.791695047050925194e+00,-2.916790249686500580e-01
-2.887213093617794435e+00,1.897847284696511760e+00,-9.952560622911889032e-01,1.546784222712120627e-02,1.558485851479673556e+00,1.848800925953627994e+00,2.174837457242130956e+00
1.784920315159206572e+00,2.978332001624158121e+00,-5.632551120043203241e-01,-1.677742534287601228e-01,-4.849199774132325058e-01,-2.007686382224662669e+00,4.402476271720775491e-01
-1.421283797743875255e+00,2.962427901293209764e+00,-3.609307333535659801e+00,4.643868352204543748e-01,2.184703962677635447e-01,2.544619660987336385e+00,7.907503838877696367e-01
-1.385077244950341013e+00,1.684937485346806652e+00,-1.150194197250121508e+00,2.772893042865684166e+00,-2.329346819586254558e+00,4.932673571846233895e-01,7.349134054042817388e-01
1.744726105929114146e+00,2.014131132202467978e+00,-1.333778199215666094e+00,-9.010690006677762875e-01,6.293013142331903564e-01,-1.090621775086165535e+00,8.109085139215481686e-01
1.836487176201917482e+00,2.445012007865825510e+00,-3.558729160643240963e+00,-4.407019820171593216e-01,1.855789941475476823e+00,4.591597434899825636e-01,3.832358599546943356e-01
-5.292293020922571145e+00,5.981910244447626868e-01,-6.606557156998260627e-01,-1.386605724401825723e+00,1.449068578083483771e+00,6.930716317172279872e+00,4.191846691522770563e+00
-1.759089392358574422e+00,2.658416787871268117e+00,-5.188181722016288466e-01,2.015565972776923453e-01,-1.806017200974926906e+00,-4.185752987600023234e-01,1.830949991144965816e+00
1.176047983381847128e+00,-2.923506056577356294e-01,-2.270472514723274049e+00,-4.554856517381464243e-01,-6.054702157093159176e-01,2.744286162264992779e+00,1.763994541956322326e+00
-1.087879252302369482e+00,1.113826663218793200e+00,-9.838979013434764331e-01,-2.728377439811315419e+00,1.003996713763469328e+00,1.950366993513209302e+00,2.937662267957758200e+00
-7.919874600519307695e-01,2.605850770988670906e+00,-1.897455659024478714e-01,-6.164964380137505362e-01,8.197429797439782506e-01,9.805112580457754357e-01,1.109694982505006200e+00
-1.152018377871412591e+00,2.573691370071309770e+00,-2.817352813630960920e-02,3.263414922891801240e+00,-4.846056129395747369e+00,-5.073275599329478691e-01,2.485919722984450519e+00
-1.278501105344359123e+00,6.904150240804968197e-01,-2.334241939166434299e-01,-3.327684597298242175e-01,-2.801029665906368260e-01,-3.610861848392474815e-01,3.435362693392715272e+00
-1.848263484110155952e+00,3.021504383044257835e+00,2.597919050258620244e-01,-1.892627013362255139e+00,6.821933604697622000e-02,1.269053204749692076e+00,1.040599961017428354e+00
-1.699542381409570924e+00,5.230612694812958319e-01,-6.554542544301934504e-01,1.513740964302504821e+00,-1.813113496315200246e+00,1.808373359657490020e+00,2.738313743096584485e+00
-5.739246128079493303e+00,1.738185668189725419e+00,8.163517090682995692e-01,3.654508501453784253e-01,3.512913481188454590e+00,1.908804372808864835e+00,-1.177299560033734815e+00
-2.369788340558802275e+00,1.196508017211353803e+00,1.292099171744117037e+00,-1.196971517636228333e+00,-1.538246472173242951e+00,6.847661476974400419e-01,3.318885455888955338e+00
1.036846725723814089e+00,-5.652883913053915466e-01,-7.071786839213034526e-01,-6.299004059710122672e-01,3.875123150079510914e+00,-2.079909805350242724e+00,1.412760255937474119e+00
